id,type,frame,magnitude,map,path
aEP_b_m_hv7,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_hv7/tr_br_normal.png
aEP_b_m_hv7,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_hv7/tr_normal.png
aEP_b_m_k125,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_k125/hp_br_normal.png
aEP_b_m_k125,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_k125/hp_normal.png
aEP_b_m_k125,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_k125/tr_br_normal.png
aEP_b_m_k125,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_k125/tr_normal.png
aEP_b_m_lighting,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_lighting/hp_br_normal.png
aEP_b_m_lighting,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_lighting/hp_normal.png
aEP_b_m_lighting,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_lighting/tr_br_normal.png
aEP_b_m_lighting,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_lighting/tr_normal.png
aEP_b_m_mb32,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_mb32/hp_br_normal.png
aEP_b_m_mb32,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_mb32/hp_normal.png
aEP_b_m_mb32,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_mb32/tr_br_normal.png
aEP_b_m_mb32,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_mb32/tr_normal.png
aEP_b_m_rk107,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_rk107/hp_normal.png
aEP_b_m_rk107,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_rk107/tr_normal.png
aEP_b_s_630,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/hp00_normal.png
aEP_b_s_630,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/hp01_normal.png
aEP_b_s_630,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/hp02_normal.png
aEP_b_s_630,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/hp03_normal.png
aEP_b_s_630,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/tr00_normal.png
aEP_b_s_630,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/tr01_normal.png
aEP_b_s_630,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/tr02_normal.png
aEP_b_s_630,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/tr03_normal.png
aEP_b_s_h37,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_h37/hp_br_normal.png
aEP_b_s_h37,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_h37/hp_normal.png
aEP_b_s_h37,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_h37/tr_br_normal.png
aEP_b_s_h37,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_h37/tr_normal.png
aEP_b_s_pom,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_pom/hp_br_normal.png
aEP_b_s_pom,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_pom/hp_normal.png
aEP_b_s_pom,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_pom/tr_br_normal.png
aEP_b_s_pom,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_pom/tr_normal.png
aEP_cap_biaobing_radar,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_biaobing/radar_normal.png
aEP_cap_duiliu_armor_l1,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_duiliu/armor_l1_normal.png
aEP_cap_duiliu_armor_l2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_duiliu/armor_l2_normal.png
aEP_cap_duiliu_armor_l3,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_duiliu/armor_l3_normal.png
aEP_cap_duiliu_armor_r1,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_duiliu/armor_r1_normal.png
aEP_cap_duiliu_armor_r2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_duiliu/armor_r2_normal.png
aEP_cap_duiliu_armor_r3,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_duiliu/armor_r3_normal.png
aEP_cap_duiliu_radar,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_duiliu/radar_normal.png
aEP_cap_neibo_fin_l,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_neibo/fin_l_normal.png
aEP_cap_neibo_fin_r,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_neibo/fin_r_normal.png
aEP_cap_neibo_gun,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_neibo/gun00_normal.png
aEP_cap_neibo_gun,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_neibo/gun01_normal.png
aEP_cap_neibo_gun02,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_neibo/gun02_normal.png
aEP_cap_neibo_gun03,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_neibo/gun03_normal.png
aEP_cap_neibo_gun04,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_neibo/gun04_normal.png
aEP_cap_neibo_gun_backup,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_neibo/gun_backup_normal.png
aEP_cap_nuanchi_large,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_nuanchi/large_normal.png
aEP_cap_nuanchi_missile,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_nuanchi/missile_normal.png
aEP_cap_nuanchi_radar,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_nuanchi/radar_normal.png
aEP_cap_nuanchi_rq_shot,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_nuanchi/rq_shot_normal.png
aEP_cap_shangshengliu_armor_dark,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_shangshengliu/armor_dark_normal.png
aEP_cap_shangshengliu_armor,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_shangshengliu/armor_normal.png
aEP_cap_shangshengliu_bottom,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_shangshengliu/bottom_normal.png
aEP_cap_shangshengliu_hull,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_shangshengliu/hull_normal.png
aEP_cap_shangshengliu_top3,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_shangshengliu/top3_normal.png
aEP_cap_shangshengliu_top_cover,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_shangshengliu/top_cover_normal.png
aEP_cap_shangshengliu_top,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_shangshengliu/top_normal.png
aEP_cap_shangshengliu_mk3_l,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_shangshengliu_mk3/l_normal.png
aEP_cap_shangshengliu_mk3_r,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_shangshengliu_mk3/r_normal.png
aEP_cap_sta_br,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/br_normal.png
aEP_cap_sta_main,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/main_normal.png
aEP_cap_sta_rail_l,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/rail_l_normal.png
aEP_cap_sta_rail_r,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/rail_r_normal.png
aEP_cap_sta_shot,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/shot_normal.png
aEP_cap_sta_side_exhaust_l,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/side_exhaust_l_normal.png
aEP_cap_sta_side_exhaust_r,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/side_exhaust_r_normal.png
aEP_cap_sta_test,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/test_normal.png
aEP_CM_weapon_aEP_CM,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_CM_weapon/aEP_CM01_normal.png
aEP_CM_weapon_aEP_CM02,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_CM_weapon/aEP_CM02_normal.png
aEP_CM_weapon_aEP_cruise_missileb,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_CM_weapon/aEP_cruise_missileb00_normal.png
aEP_cru_hailiang_clipper,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_hailiang/clipper_normal.png
aEP_cru_hailiang_Oil,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_hailiang/Oil00_normal.png
aEP_cru_hailiang_OilHolderL,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_hailiang/OilHolderL_normal.png
aEP_cru_hailiang_OilHolderR,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_hailiang/OilHolderR_normal.png
aEP_cru_pingding_armor1,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/armor1_normal.png
aEP_cru_pingding_armor2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/armor2_normal.png
aEP_cru_pingding_br,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/br_normal.png
aEP_cru_pingding_b,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/b_normal.png
aEP_cru_pingding_f,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/f_normal.png
aEP_cru_pingding_proj,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/proj_normal.png
aEP_cru_pingding_torpedo,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/torpedo_normal.png
aEP_cru_pubu_armor_hold2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pubu/armor_hold2_normal.png
aEP_cru_pubu_armor_hold3,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pubu/armor_hold3_normal.png
aEP_cru_pubu_armor_hold4,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pubu/armor_hold4_normal.png
aEP_cru_pubu_armor_hold,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pubu/armor_hold_normal.png
aEP_cru_pubu_pod,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pubu/pod01_normal.png
aEP_cru_pubu_pod_hold,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pubu/pod_hold_normal.png
aEP_cru_requan_med,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_requan/med_normal.png
aEP_cru_shanhu_rotator,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_shanhu/rotator_normal.png
aEP_cru_zhongliu_head_l,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_zhongliu/head_l_normal.png
aEP_cru_zhongliu_head_r,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_zhongliu/head_r_normal.png
aEP_cru_zhongliu_slide_l,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_zhongliu/slide_l_normal.png
aEP_cru_zhongliu_slide_r,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_cru_zhongliu/slide_r_normal.png
aEP_decorative_crane_base,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_decorative_crane/base_normal.png
aEP_decorative_crane_crane,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_decorative_crane/crane_normal.png
aEP_defense_drone_hatch_aEP_defense_drone_hatch,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_defense_drone_hatch/aEP_defense_drone_hatch00_normal.png
aEP_defense_drone_hatch_aEP_defense_drone_hatch,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_defense_drone_hatch/aEP_defense_drone_hatch01_normal.png
aEP_defense_drone_hatch_aEP_defense_drone_hatch02,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_defense_drone_hatch/aEP_defense_drone_hatch02_normal.png
aEP_defense_drone_hatch_aEP_defense_drone_hatch03,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_defense_drone_hatch/aEP_defense_drone_hatch03_normal.png
aEP_defense_drone_hatch_aEP_defense_drone_hatch04,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_defense_drone_hatch/aEP_defense_drone_hatch04_normal.png
aEP_des_lianliu_front_cover,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_lianliu/front_cover_normal.png
aEP_des_lianliu_thrower,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_lianliu/thrower_normal.png
aEP_des_shendu_antenna,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/antenna00_normal.png
aEP_des_shendu_antenna,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/antenna01_normal.png
aEP_des_shendu_antenna02,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/antenna02_normal.png
aEP_des_shendu_antenna03,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/antenna03_normal.png
aEP_des_shendu_antenna04,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/antenna04_normal.png
aEP_des_shendu_beam,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/beam_normal.png
aEP_des_shendu_door_l,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/door_l_normal.png
aEP_des_shendu_door_r,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/door_r_normal.png
aEP_des_shendu_platform,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/platform_normal.png
aEP_des_shendu_proj,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/proj_normal.png
aEP_des_shendu_mk2_clip,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu_mk2/clip_normal.png
aEP_des_shuishi_base,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi/base_normal.png
aEP_des_shuishi_rail1,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi/rail1_normal.png
aEP_des_shuishi_rail2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi/rail2_normal.png
aEP_des_shuishi_rotator,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi/rotator_normal.png
aEP_des_shuishi_flare_heavy_mine0,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi_flare/heavy_mine0_normal.png
aEP_des_shuishi_flare_l,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi_flare/l_normal.png
aEP_des_shuishi_flare_r,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi_flare/r_normal.png
aEP_des_taodong_cover,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_taodong/cover_normal.png
aEP_des_yangji_barrel,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_yangji/barrel_normal.png
aEP_des_yangji_base,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_yangji/base_normal.png
aEP_des_yangji_br,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_yangji/br_normal.png
aEP_des_yangji_canister,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_yangji/canister_normal.png
aEP_des_yangji_feed,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_yangji/feed_normal.png
aEP_des_yangji_gun,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_des_yangji/gun_normal.png
aEP_EMP_pike_aEP_EMP_pike_hp,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_EMP_pike/aEP_EMP_pike_hp00_normal.png
aEP_EMP_pike_aEP_EMP_pike_hp,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_EMP_pike/aEP_EMP_pike_hp01_normal.png
aEP_EMP_pike_aEP_EMP_pike_hp_barrel,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_EMP_pike/aEP_EMP_pike_hp_barrel_normal.png
aEP_EMP_pike_aEP_EMP_pike_shot_inHull,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_EMP_pike/aEP_EMP_pike_shot_inHull_normal.png
aEP_EMP_pike_aEP_EMP_pike_shot_inShield,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_EMP_pike/aEP_EMP_pike_shot_inShield_normal.png
aEP_EMP_pike_aEP_EMP_pike_shot,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_EMP_pike/aEP_EMP_pike_shot_normal.png
aEP_EMP_pike_aEP_EMP_pike_tr,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_EMP_pike/aEP_EMP_pike_tr00_normal.png
aEP_EMP_pike_aEP_EMP_pike_tr,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_EMP_pike/aEP_EMP_pike_tr01_normal.png
aEP_EMP_pike_aEP_EMP_pike_tr_barrel,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_EMP_pike/aEP_EMP_pike_tr_barrel_normal.png
aEP_e_s_300k,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_e_s_300k/hp_normal.png
aEP_e_s_300k,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_e_s_300k/tr_normal.png
aEP_FCL_br2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/br2_normal.png
aEP_FCL_br,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/br_normal.png
aEP_FCL_cover,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/cover_normal.png
aEP_FCL_flamer_hp,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/flamer_hp_normal.png
aEP_FCL_flamer_tr,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/flamer_tr_normal.png
aEP_FCL_lance2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/lance2_normal.png
aEP_FCL_lance_empty2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/lance_empty2_normal.png
aEP_FCL_lance_empty3,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/lance_empty3_normal.png
aEP_FCL_lance_empty4,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/lance_empty4_normal.png
aEP_FCL_lance_empty5,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/lance_empty5_normal.png
aEP_FCL_lance_empty,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/lance_empty_normal.png
aEP_FCL_lance,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/lance_normal.png
aEP_FCL_proj,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/proj_normal.png
aEP_FCL_tesla_hp,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/tesla_hp_normal.png
aEP_FCL_tesla_tr,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/tesla_tr_normal.png
aEP_fga_chichao_lidar,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_chichao/lidar_normal.png
aEP_fga_raoliu_armor,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_raoliu/armor01_normal.png
aEP_fga_raoliu_armor_dark,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_raoliu/armor_dark01_normal.png
aEP_fga_raoliu_bridge,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_raoliu/bridge_normal.png
aEP_fga_raoliu_hull_dark,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_raoliu/hull_dark_normal.png
aEP_fga_raoliu_hull,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_raoliu/hull_normal.png
aEP_fga_wanliu_arm_l,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_wanliu/arm_l_normal.png
aEP_fga_wanliu_arm_r,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_wanliu/arm_r_normal.png
aEP_fga_wanliu_cover,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_wanliu/cover_normal.png
aEP_fga_xiliu_main,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/main00_normal.png
aEP_fga_xiliu_main_second,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/main_second00_normal.png
aEP_fga_xiliu_mk2_br,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/mk2_br_normal.png
aEP_fga_xiliu_mk2_missile,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/mk2_missile_normal.png
aEP_fga_xiliu_mk2_tr,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/mk2_tr_normal.png
aEP_fga_xiliu_rotator,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/rotator_normal.png
aEP_fga_yonglang_anchor1,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/anchor1_normal.png
aEP_fga_yonglang_anchor2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/anchor2_normal.png
aEP_fga_yonglang_br2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/br2_normal.png
aEP_fga_yonglang_br,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/br_normal.png
aEP_fga_yonglang_flamer_hp,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/flamer_hp_normal.png
aEP_fga_yonglang_flamer_tr,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/flamer_tr_normal.png
aEP_fga_yonglang_lance2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/lance2_normal.png
aEP_fga_yonglang_lance_empty2,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/lance_empty2_normal.png
aEP_fga_yonglang_lance_empty3,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/lance_empty3_normal.png
aEP_fga_yonglang_lance_empty4,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/lance_empty4_normal.png
aEP_fga_yonglang_lance_empty5,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/lance_empty5_normal.png
aEP_fga_yonglang_lance_empty,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/lance_empty_normal.png
aEP_fga_yonglang_lance,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/lance_normal.png
aEP_fga_yonglang_main_l,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/main_l_normal.png
aEP_fga_yonglang_main_r,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/main_r_normal.png
aEP_fga_yonglang_proj,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/proj_normal.png
aEP_fga_yonglang_tesla_hp,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/tesla_hp_normal.png
aEP_fga_yonglang_tesla_tr,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/tesla_tr_normal.png
aEP_kinetic_beam_kinetic_beam_hp,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_kinetic_beam/kinetic_beam_hp_normal.png
aEP_kinetic_beam_kinetic_beam_tr,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_kinetic_beam/kinetic_beam_tr_normal.png
aEP_lengshe_cover,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_lengshe/cover_normal.png
aEP_Marker_aEP_Marker_base,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_Marker/aEP_Marker_base00_normal.png
aEP_Marker_aEP_Marker_base,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_Marker/aEP_Marker_base01_normal.png
aEP_Marker_aEP_Marker_base02,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_Marker/aEP_Marker_base02_normal.png
aEP_Marker_aEP_Marker_base03,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_Marker/aEP_Marker_base03_normal.png
aEP_Marker_aEP_Marker_base04,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_Marker/aEP_Marker_base04_normal.png
aEP_Marker_aEP_Marker_base05,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_Marker/aEP_Marker_base05_normal.png
aEP_Marker_aEP_Marker_base06,weapon,,1,normal,graphics/shaders/normal/weapons/aEP_Marker/aEP_Marker_base06_normal.png
