id,type,frame,magnitude,map,path
aEP_cap_shangshengliu_hull,turret,,,material,graphics/shaders/material/weapons/aEP_cap_shangshengliu/hull_material.png
aEP_cap_shangshengliu_mk3_thruster_l,turret,,,material,graphics/shaders/material/weapons/aEP_cap_shangshengliu_mk3/l_material.png
aEP_cap_shangshengliu_mk3_thruster_r,turret,,,material,graphics/shaders/material/weapons/aEP_cap_shangshengliu_mk3/r_material.png
aEP_cap_shangshengliu_top,turret,,,material,graphics/shaders/material/weapons/aEP_cap_shangshengliu/top_material.png
aEP_cap_shangshengliu_top_cover,turret,,,material,graphics/shaders/material/weapons/aEP_cap_shangshengliu/top_cover_material.png
aEP_cap_sta_main,turret,,,material,graphics/shaders/material/weapons/aEP_cap_sta/main_material.png
aEP_cap_sta_main,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_cap_sta/br_material.png
aEP_cru_hailiang_clipper,turret,,,material,graphics/shaders/material/weapons/aEP_cru_hailiang/clipper_material.png
aEP_cru_hailiang_holder_l,turret,,,material,graphics/shaders/material/weapons/aEP_cru_hailiang/OilHolderL_material.png
aEP_cru_hailiang_holder_r,turret,,,material,graphics/shaders/material/weapons/aEP_cru_hailiang/OilHolderR_material.png
aEP_cru_hailiang_oil,turret,,,material,graphics/shaders/material/weapons/aEP_cru_hailiang/Oil00_material.png
aEP_cru_lengshe_cover,turret,,,material,graphics/shaders/material/weapons/aEP_lengshe/cover_material.png
aEP_cru_pingding_main,turret,,,material,graphics/shaders/material/weapons/aEP_cru_pingding/br_material.png
aEP_cru_pingding_main,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_cru_pingding/br_material.png
aEP_cru_pingding_main,hardpoint,,,material,graphics/shaders/material/weapons/aEP_cru_pingding/br_material.png
aEP_cru_pingding_main,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_cru_pingding/br_material.png
aEP_cru_pingding_torpedo,turret,,,material,graphics/shaders/material/weapons/aEP_cru_pingding/torpedo_material.png
aEP_cru_pubu_armor_hold,turret,,,material,graphics/shaders/material/weapons/aEP_cru_pubu/armor_hold_material.png
aEP_cru_pubu_armor_hold2,turret,,,material,graphics/shaders/material/weapons/aEP_cru_pubu/armor_hold2_material.png
aEP_cru_pubu_armor_hold3,turret,,,material,graphics/shaders/material/weapons/aEP_cru_pubu/armor_hold3_material.png
aEP_cru_pubu_armor_hold4,turret,,,material,graphics/shaders/material/weapons/aEP_cru_pubu/armor_hold4_material.png
aEP_cru_pubu_pod,turret,1,,material,graphics/shaders/material/weapons/aEP_cru_pubu/pod01_material.png
aEP_cru_pubu_pod_hold,turret,,,material,graphics/shaders/material/weapons/aEP_cru_pubu/pod_hold_material.png
aEP_cru_requan_missile,turret,,,material,graphics/shaders/material/weapons/aEP_cru_requan/med_material.png
aEP_cru_shanhu_rotator,turret,,,material,graphics/shaders/material/weapons/aEP_cru_shanhu/rotator_material.png
aEP_cru_zhongliu_head_l,turret,,,material,graphics/shaders/material/weapons/aEP_cru_zhongliu/head_l_material.png
aEP_cru_zhongliu_head_r,turret,,,material,graphics/shaders/material/weapons/aEP_cru_zhongliu/head_r_material.png
aEP_cru_zhongliu_slide_l,turret,,,material,graphics/shaders/material/weapons/aEP_cru_zhongliu/slide_l_material.png
aEP_cru_zhongliu_slide_r,turret,,,material,graphics/shaders/material/weapons/aEP_cru_zhongliu/slide_r_material.png
aEP_cru_pingding_armor1,turret,,,material,graphics/shaders/material/weapons/aEP_cru_pingding/armor1_material.png
aEP_cru_pingding_armor2,turret,,,material,graphics/shaders/material/weapons/aEP_cru_pingding/armor2_material.png
aEP_des_chongji_armor_bl,turret,,,material,graphics/shaders/material/weapons/aEP_des_chongji/armor_bl_material.png
aEP_des_chongji_aromr_bl2,turret,,,material,graphics/shaders/material/weapons/aEP_des_chongji/armor_bl2_material.png
aEP_des_chongji_aromr_bl3,turret,,,material,graphics/shaders/material/weapons/aEP_des_chongji/armor_bl3_material.png
aEP_des_chongji_aromr_br,turret,,,material,graphics/shaders/material/weapons/aEP_des_chongji/armor_br_material.png
aEP_des_chongji_aromr_br2,turret,,,material,graphics/shaders/material/weapons/aEP_des_chongji/armor_br2_material.png
aEP_des_chongji_aromr_br3,turret,,,material,graphics/shaders/material/weapons/aEP_des_chongji/armor_br3_material.png
aEP_des_chongji_aromr_tl,turret,,,material,graphics/shaders/material/weapons/aEP_des_chongji/armor_tl_material.png
aEP_des_chongji_aromr_tl2,turret,,,material,graphics/shaders/material/weapons/aEP_des_chongji/armor_tl2_material.png
aEP_des_chongji_aromr_tr,turret,,,material,graphics/shaders/material/weapons/aEP_des_chongji/armor_tr_material.png
aEP_des_chongji_aromr_tr2,turret,,,material,graphics/shaders/material/weapons/aEP_des_chongji/armor_tr2_material.png
aEP_des_lianliu_front_cover,turret,,,material,graphics/shaders/material/weapons/aEP_des_lianliu/front_cover_material.png
aEP_des_lianliu_grenade_thrower,turret,,,material,graphics/shaders/material/weapons/aEP_des_lianliu/thrower_material.png
aEP_des_shendu_door_l,turret,,,material,graphics/shaders/material/weapons/aEP_des_shendu/door_l_material.png
aEP_des_shendu_door_r,turret,,,material,graphics/shaders/material/weapons/aEP_des_shendu/door_r_material.png
aEP_des_shendu_mk2_clip,turret,,,material,graphics/shaders/material/weapons/aEP_des_shendu_mk2/clip_material.png
aEP_des_shendu_mk2_cruise_missile,turret,1,,material,graphics/shaders/material/weapons/aEP_CM_weapon/aEP_CM01_material.png
aEP_des_shuishi_base,turret,,,material,graphics/shaders/material/weapons/aEP_des_shuishi/base_material.png
aEP_des_shuishi_rail1,turret,,,material,graphics/shaders/material/weapons/aEP_des_shuishi/rail1_material.png
aEP_des_shuishi_rail2,turret,,,material,graphics/shaders/material/weapons/aEP_des_shuishi/rail2_material.png
aEP_des_shuishi_rotator,turret,,,material,graphics/shaders/material/weapons/aEP_des_shuishi/rotator_material.png
aEP_des_yangji_flak,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_des_yangji/br_material.png
aEP_des_yangji_flak,turretunder,,,material,graphics/shaders/material/weapons/aEP_des_yangji/base_material.png
aEP_des_yonglang_mk2_teslagun,turret,,,material,graphics/shaders/material/weapons/aEP_FCL/tesla_tr_material.png
aEP_des_yonglang_mk2_teslagun,hardpoint,,,material,graphics/shaders/material/weapons/aEP_FCL/tesla_hp_material.png
aEP_des_taodong_cover,turret,,,material,graphics/shaders/material/weapons/aEP_des_taodong/cover_material.png
aEP_fga_chichao_lidardish,turret,,,material,graphics/shaders/material/weapons/aEP_fga_chichao/lidar_material.png
aEP_fga_shuangshen_pointer,turret,,,material,graphics/shaders/material/weapons/aEP_e_s_300k/tr_material.png
aEP_ftr_ut_shuangshen3_main_cover,turret,,,material,graphics/shaders/material/ships/aEP_fga_shuangshen2_material.png
aEP_ftr_ut_shuangshen3_empennage_l,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_shuangshen3/empennage_l_material.png
aEP_ftr_ut_shuangshen3_empennage_r,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_shuangshen3/empennage_r_material.png
aEP_ftr_ut_shuangshen3_wing_l,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_shuangshen3/wing_l_material.png
aEP_ftr_ut_shuangshen3_wing_r,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_shuangshen3/wing_r_material.png
aEP_fga_wanliu_arm_l,turret,,,material,graphics/shaders/material/weapons/aEP_fga_wanliu/arm_l_material.png
aEP_fga_wanliu_arm_r,turret,,,material,graphics/shaders/material/weapons/aEP_fga_wanliu/arm_r_material.png
aEP_fga_wanliu_cover,turret,,,material,graphics/shaders/material/weapons/aEP_fga_wanliu/cover_material.png
aEP_fga_xiliu_main,turret,,,material,graphics/shaders/material/weapons/aEP_fga_xiliu/main00_material.png
aEP_fga_xiliu_main2,turret,,,material,graphics/shaders/material/weapons/aEP_fga_xiliu/main_second00_material.png
aEP_fga_xiliu_mk2_missile,turret,,,material,graphics/shaders/material/weapons/aEP_fga_xiliu/mk2_tr_material.png
aEP_fga_xiliu_mk2_missile,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_fga_xiliu/mk2_br_material.png
aEP_fga_xiliu_mk2_missile,hardpoint,,,material,graphics/shaders/material/weapons/aEP_fga_xiliu/mk2_tr_material.png
aEP_fga_xiliu_mk2_missile,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_fga_xiliu/mk2_br_material.png
aEP_fga_xiliu_rotator,turret,,,material,graphics/shaders/material/weapons/aEP_fga_xiliu/rotator_material.png
aEP_fga_yonglang_main,turret,,,material,graphics/shaders/material/weapons/aEP_fga_yonglang/br_material.png
aEP_fga_yonglang_main_br,turret,,,material,graphics/shaders/material/weapons/aEP_fga_yonglang/br_material.png
aEP_fga_yonglang_main_cover_l,turret,,,material,graphics/shaders/material/weapons/aEP_fga_yonglang/main_l_material.png
aEP_fga_yonglang_main_cover_r,turret,,,material,graphics/shaders/material/weapons/aEP_fga_yonglang/main_r_material.png
aEP_fga_yonglang_scaffold,turret,,,material,graphics/shaders/material/weapons/aEP_fga_yonglang/br2_material.png
aEP_ftr_ftr_helicop_fan,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_helicop/fan_material.png
aEP_ftr_icp_gunship_beam,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_gunship_drone/cannon_material.png
aEP_ftr_icp_gunship_gun,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_gunship_drone/gun2_material.png
aEP_ftr_sup_guardian_cover_l,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_guardian_drone/l_material.png
aEP_ftr_sup_guardian_cover_r,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_guardian_drone/r_material.png
aEP_ftr_sup_shield_gun,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_shield/tr_material.png
aEP_ftr_sup_shield_gun,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_shield/tr_br_material.png
aEP_ftr_sup_shield_gun,hardpoint,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_shield/hp_material.png
aEP_ftr_sup_shield_gun,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_shield/hp_br_material.png
aEP_ftr_sup_shield_hatch,turret,,,material,graphics/shaders/material/weapons/aEP_defense_drone_hatch/aEP_defense_drone_hatch00_material.png
aEP_ftr_sup_tank_main,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_tank/tr_material.png
aEP_ftr_sup_tank_main,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_tank/trbr_material.png
aEP_ftr_sup_tank_main,hardpoint,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_tank/tr_material.png
aEP_ftr_sup_tank_main,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_tank/trbr_material.png
aEP_ftr_ut_maodian_ads,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_maodian/pd_material.png
aEP_ftr_ut_maodian_ads,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_maodian/pd_br_material.png
aEP_ftr_ut_repair_beam,turret,,,material,graphics/shaders/material/weapons/aEP_repairing_drone/aEP_repairing_drone00_material.png
aEP_ftr_ut_supply_fan,turret,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_supply/fan_material.png
aEP_b_l_railwaygun,turret,,,material,graphics/shaders/material/weapons/aEP_b_l_railway/tr_material.png
aEP_b_l_railwaygun,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_l_railway/tr_br_material.png
aEP_b_l_railwaygun,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_l_railway/hp_material.png
aEP_b_l_railwaygun,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_l_railway/hp_br_material.png
aEP_b_l_railwaygun2,turret,,,material,graphics/shaders/material/weapons/aEP_b_l_railway/tr_material.png
aEP_b_l_railwaygun2,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_l_railway/tr_br_material.png
aEP_b_l_railwaygun2,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_l_railway/hp_material.png
aEP_b_l_railwaygun2,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_l_railway/hp_br_material.png
aEP_b_l_aa40,turret,,,material,graphics/shaders/material/weapons/aEP_b_l_aa40/tr_material.png
aEP_b_l_aa40,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_l_aa40/tr_br_material.png
aEP_b_l_aa40,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_l_aa40/hp_material.png
aEP_b_l_aa40,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_l_aa40/hp_br_material.png
aEP_b_l_d100t,turret,,,material,graphics/shaders/material/weapons/aEP_b_l_d100t/tr_material.png
aEP_b_l_d100t,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_l_d100t/tr_br_material.png
aEP_b_l_d100t,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_l_d100t/hp_material.png
aEP_b_l_d100t,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_l_d100t/hp_br_material.png
aEP_b_l_dg3,turret,,,material,graphics/shaders/material/weapons/aEP_b_l_dg3/hp_material.png
aEP_b_l_dg3,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_l_dg3/hp_br_material.png
aEP_b_l_dg3,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_l_dg3/tr_material.png
aEP_b_l_dg3,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_l_dg3/tr_br_material.png
aEP_b_m_flak,turret,,,material,graphics/shaders/material/weapons/aEP_b_m_flak/tr_material.png
aEP_b_m_flak,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_flak/tr_br_material.png
aEP_b_m_flak,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_m_flak/hp_material.png
aEP_b_m_flak,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_flak/hp_br_material.png
aEP_b_m_h88,turret,,,material,graphics/shaders/material/weapons/aEP_b_m_h88/tr_material.png
aEP_b_m_h88,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_h88/tr_br_material.png
aEP_b_m_h88,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_m_h88/hp_material.png
aEP_b_m_h88,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_h88/hp_br_material.png
aEP_b_m_hv7,turret,,,material,graphics/shaders/material/weapons/aEP_b_m_hv7/tr_material.png
aEP_b_m_hv7,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_hv7/tr_br_material.png
aEP_b_m_hv7,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_m_hv7/hp_material.png
aEP_b_m_hv7,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_hv7/hp_br_material.png
aEP_b_m_k125,turret,,,material,graphics/shaders/material/weapons/aEP_b_m_k125/tr_material.png
aEP_b_m_k125,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_k125/tr_br_material.png
aEP_b_m_k125,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_m_k125/hp_material.png
aEP_b_m_k125,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_k125/hp_br_material.png
aEP_b_m_lighting,turret,,,material,graphics/shaders/material/weapons/aEP_b_m_lighting/tr_material.png
aEP_b_m_lighting,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_lighting/tr_br_material.png
aEP_b_m_lighting,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_m_lighting/hp_material.png
aEP_b_m_lighting,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_lighting/hp_br_material.png
aEP_b_m_mb32,turret,,,material,graphics/shaders/material/weapons/aEP_b_m_mb32/tr_material.png
aEP_b_m_mb32,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_mb32/tr_br_material.png
aEP_b_m_mb32,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_m_mb32/hp_material.png
aEP_b_m_mb32,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_m_mb32/hp_br_material.png
aEP_b_m_rk107,turret,,,material,graphics/shaders/material/weapons/aEP_b_m_rk107/tr_material.png
aEP_b_m_rk107,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_m_rk107/hp_material.png
aEP_b_s_630,turret,0,,material,graphics/shaders/material/weapons/aEP_b_s_630/tr00_material.png
aEP_b_s_630,turret,1,,material,graphics/shaders/material/weapons/aEP_b_s_630/tr01_material.png
aEP_b_s_630,turret,2,,material,graphics/shaders/material/weapons/aEP_b_s_630/tr02_material.png
aEP_b_s_630,turret,3,,material,graphics/shaders/material/weapons/aEP_b_s_630/tr03_material.png
aEP_b_s_630,hardpoint,0,,material,graphics/shaders/material/weapons/aEP_b_s_630/hp00_material.png
aEP_b_s_630,hardpoint,1,,material,graphics/shaders/material/weapons/aEP_b_s_630/hp01_material.png
aEP_b_s_630,hardpoint,2,,material,graphics/shaders/material/weapons/aEP_b_s_630/hp02_material.png
aEP_b_s_630,hardpoint,3,,material,graphics/shaders/material/weapons/aEP_b_s_630/hp03_material.png
aEP_b_s_h37,turret,,,material,graphics/shaders/material/weapons/aEP_b_s_h37/tr_material.png
aEP_b_s_h37,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_s_h37/tr_br_material.png
aEP_b_s_h37,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_s_h37/hp_material.png
aEP_b_s_h37,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_b_s_h37/hp_br_material.png
aEP_b_s_pom,turret,,,material,graphics/shaders/material/weapons/aEP_b_s_pom/tr_material.png
aEP_b_s_pom,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_s_pom/tr_br_material.png
aEP_b_s_pom,hardpoint,,,material,graphics/shaders/material/weapons/aEP_b_s_pom/hp_material.png
aEP_b_s_pom,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_b_s_pom/hp_br_material.png
aEP_e_s_300k,turret,,,material,graphics/shaders/material/weapons/aEP_e_s_300k/tr_material.png
aEP_e_s_300k,hardpoint,,,material,graphics/shaders/material/weapons/aEP_e_s_300k/tr_material.png
aEP_e_s_flamer,turret,,,material,graphics/shaders/material/weapons/aEP_FCL/flamer_tr_material.png
aEP_e_s_flamer,hardpoint,,,material,graphics/shaders/material/weapons/aEP_FCL/flamer_hp_material.png
aEP_m_l_blasthammer,turret,,,material,graphics/shaders/material/weapons/aEP_m_l_blasthammer/tr_material.png
aEP_m_l_blasthammer,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_l_blasthammer/hp_material.png
aEP_m_l_harpoon,turret,,,material,graphics/shaders/material/weapons/aEP_m_l_harpoon/tr_material.png
aEP_m_l_harpoon,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_l_harpoon/hp_material.png
aEP_m_m_blasthammer,turret,,,material,graphics/shaders/material/weapons/aEP_m_l_blasthammer/m_tr_material.png
aEP_m_m_blasthammer,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_l_blasthammer/m_hp_material.png
aEP_m_m_breachdoor,turret,,,material,graphics/shaders/material/weapons/aEP_m_m_breachdoor/tr_material.png
aEP_m_m_breachdoor,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_m_breachdoor/hp_material.png
aEP_m_m_expander,turret,,,material,graphics/shaders/material/weapons/aEP_m_m_expander/tr_material.png
aEP_m_m_expander,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_m_expander/hp_material.png
aEP_m_m_fluxtube,turret,,,material,graphics/shaders/material/weapons/aEP_m_m_fluxtube/tr_material.png
aEP_m_m_fluxtube,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_m_fluxtube/hp_material.png
aEP_m_m_magnetmine,turret,,,material,graphics/shaders/material/weapons/aEP_m_m_phasemine/tr_material.png
aEP_m_m_magnetmine,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_m_phasemine/hp_material.png
aEP_m_m_phasemine,turret,,,material,graphics/shaders/material/weapons/aEP_m_m_phasemine/tr_material.png
aEP_m_m_phasemine,turretunder,,,material,graphics/shaders/material/weapons/aEP_base_m_material.png
aEP_m_m_phasemine,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_m_phasemine/hp_material.png
aEP_m_s_breachdoor,turret,,,material,graphics/shaders/material/weapons/aEP_missile_small_tr_material.png
aEP_m_s_breachdoor,hardpoint,,,material,graphics/shaders/material/weapons/aEP_missile_small_hp_material.png
aEP_m_s_cluster,turret,,,material,graphics/shaders/material/weapons/aEP_missile_small_tr_material.png
aEP_m_s_cluster,hardpoint,,,material,graphics/shaders/material/weapons/aEP_missile_small_hp_material.png
aEP_m_s_era,turret,,,material,graphics/shaders/material/weapons/aEP_m_s_era/tr_material.png
aEP_m_s_era,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_s_era/hp_material.png
aEP_m_s_era2,turret,,,material,graphics/shaders/material/weapons/aEP_m_s_era/tr_material.png
aEP_m_s_era2,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_s_era/hp_material.png
aEP_m_s_era3,turret,,,material,graphics/shaders/material/weapons/aEP_m_s_era/tr_material.png
aEP_m_s_era3,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_s_era/hp_material.png
aEP_m_s_expander,turret,,,material,graphics/shaders/material/weapons/aEP_m_s_expander/tr_material.png
aEP_m_s_expander,hardpoint,,,material,graphics/shaders/material/weapons/aEP_m_s_expander/hp_material.png
aEP_m_s_fluxtube,turret,,,material,graphics/shaders/material/weapons/aEP_missile_small_tr2_material.png
aEP_m_s_fluxtube,hardpoint,,,material,graphics/shaders/material/weapons/aEP_missile_small_hp2_material.png
aEP_m_s_harpoon,turret,,,material,graphics/shaders/material/weapons/aEP_missile_small_tr2_material.png
aEP_m_s_harpoon,hardpoint,,,material,graphics/shaders/material/weapons/aEP_missile_small_hp2_material.png
aEP_m_s_magnetmine,turret,,,material,graphics/shaders/material/weapons/aEP_missile_small_tr_material.png
aEP_m_s_magnetmine,hardpoint,,,material,graphics/shaders/material/weapons/aEP_missile_small_hp_material.png
aEP_type28_cannon,turret,,,material,graphics/shaders/material/weapons/aEP_type28_cannon/hp_material.png
aEP_type28_cannon,turretbarrel,,,material,graphics/shaders/material/weapons/aEP_type28_cannon/hpbr_material.png
aEP_type28_cannon,hardpoint,,,material,graphics/shaders/material/weapons/aEP_type28_cannon/hp_material.png
aEP_type28_cannon,hardpointbarrel,,,material,graphics/shaders/material/weapons/aEP_type28_cannon/hpbr_material.png
aEP_cap_nuanchi_missile_shot,missile,,,material,graphics/shaders/material/weapons/aEP_cap_nuanchi/missile_material.png
aEP_cap_nuanchi_missile_shot2,missile,,,material,graphics/shaders/material/weapons/aEP_cap_nuanchi/missile_material.png
aEP_cap_sta_main_shot,missile,,,material,graphics/shaders/material/weapons/aEP_cap_sta/shot_material.png
aEP_cru_pingding_main_shot,missile,,,material,graphics/shaders/material/weapons/aEP_cru_pingding/proj_material.png
aEP_cru_pingding_torpedo_shot,missile,,,material,graphics/shaders/material/weapons/aEP_cru_pingding/torpedo_material.png
aEP_cru_requan_missile_shot,missile,,,material,graphics/shaders/material/weapons/aEP_cap_nuanchi/rq_shot_material.png
aEP_des_lianliu_grenade_thrower_shot,missile,,,material,graphics/shaders/material/weapons/aEP_m_l_harpoon/bomblet_material.png
aEP_des_shuishi_flare_shot,missile,,,material,graphics/shaders/material/weapons/aEP_des_shuishi_flare/heavy_mine0_material.png
aEP_fga_xiliu_mk2_missile_shot,missile,,,material,graphics/shaders/material/weapons/aEP_fga_xiliu/mk2_missile_material.png
aEP_ftr_bom_nuke_bomb_shot1,missile,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_nuke/proj00_material.png
aEP_ftr_bom_nuke_bomb_shot2,missile,,,material,graphics/shaders/material/weapons/aEP_fighters/aEP_nuke/proj00_material.png
aEP_ftr_ut_maodian_ads_shot,missile,,,material,graphics/shaders/material/weapons/aEP_m_l_harpoon/bomblet_material.png
aEP_ftr_ut_shendu_mine_shot,missile,,,material,graphics/shaders/material/weapons/aEP_des_shendu/proj_material.png
aEP_m_l_blasthammer_shot,missile,,,material,graphics/shaders/material/weapons/aEP_m_l_blasthammer/missile_material.png
aEP_m_l_harpoon_shot,missile,,,material,graphics/shaders/material/weapons/aEP_m_l_harpoon/m_material.png
aEP_m_m_blasthammer_shot,missile,,,material,graphics/shaders/material/weapons/aEP_m_l_blasthammer/m_missile_material.png
aEP_m_m_fluxtube_shot,missile,,,material,graphics/shaders/material/weapons/aEP_m_m_fluxtube/shot_material.png
aEP_m_m_magnetmine_shot,missile,,,material,graphics/shaders/material/weapons/aEP_m_s_magnetmine/proj_material.png
aEP_m_m_phasemine_shot,missile,,,material,graphics/shaders/material/weapons/aEP_m_m_phasemine/proj_material.png
aEP_m_m_phasemine_shot2,missile,,,material,graphics/shaders/material/weapons/aEP_m_m_phasemine/proj_material.png
