id,type,frame,magnitude,map,path
aEP_cru_requan_missile,turret,,1,normal,graphics/shaders/normal/weapons/aEP_cru_requan/med_normal.png
aEP_cru_shanhu_rotator,turret,,1,normal,graphics/shaders/normal/weapons/aEP_cru_shanhu/rotator_normal.png
aEP_cru_zhongliu_head_l,turret,,1,normal,graphics/shaders/normal/weapons/aEP_cru_zhongliu/head_l_normal.png
aEP_cru_zhongliu_head_r,turret,,1,normal,graphics/shaders/normal/weapons/aEP_cru_zhongliu/head_r_normal.png
aEP_cru_zhongliu_slide_l,turret,,1,normal,graphics/shaders/normal/weapons/aEP_cru_zhongliu/slide_l_normal.png
aEP_cru_zhongliu_slide_r,turret,,1,normal,graphics/shaders/normal/weapons/aEP_cru_zhongliu/slide_r_normal.png
aEP_cru_pingding_armor1,turret,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/armor1_normal.png
aEP_cru_pingding_armor2,turret,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/armor2_normal.png
aEP_des_chongji_armor_bl,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_chongji/armor_bl_normal.png
aEP_des_chongji_aromr_bl2,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_chongji/armor_bl2_normal.png
aEP_des_chongji_aromr_bl3,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_chongji/armor_bl3_normal.png
aEP_des_chongji_aromr_br,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_chongji/armor_br_normal.png
aEP_des_chongji_aromr_br2,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_chongji/armor_br2_normal.png
aEP_des_chongji_aromr_br3,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_chongji/armor_br3_normal.png
aEP_des_chongji_aromr_tl,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_chongji/armor_tl_normal.png
aEP_des_chongji_aromr_tl2,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_chongji/armor_tl2_normal.png
aEP_des_chongji_aromr_tr,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_chongji/armor_tr_normal.png
aEP_des_chongji_aromr_tr2,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_chongji/armor_tr2_normal.png
aEP_des_lianliu_front_cover,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_lianliu/front_cover_normal.png
aEP_des_lianliu_grenade_thrower,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_lianliu/thrower_normal.png
aEP_des_shendu_door_l,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/door_l_normal.png
aEP_des_shendu_door_r,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu/door_r_normal.png
aEP_des_shendu_mk2_clip,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_shendu_mk2/clip_normal.png
aEP_des_shendu_mk2_cruise_missile,turret,1,1,normal,graphics/shaders/normal/weapons/aEP_CM_weapon/aEP_CM01_normal.png
aEP_des_shuishi_base,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi/base_normal.png
aEP_des_shuishi_rail1,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi/rail1_normal.png
aEP_des_shuishi_rail2,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi/rail2_normal.png
aEP_des_shuishi_rotator,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_shuishi/rotator_normal.png
aEP_des_yangji_flak,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_des_yangji/br_normal.png
aEP_des_yangji_flak,turretunder,,1,normal,graphics/shaders/normal/weapons/aEP_des_yangji/base_normal.png
aEP_des_yonglang_mk2_teslagun,turret,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/tesla_tr_normal.png
aEP_des_yonglang_mk2_teslagun,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/tesla_hp_normal.png
aEP_des_taodong_cover,turret,,1,normal,graphics/shaders/normal/weapons/aEP_des_taodong/cover_normal.png
aEP_fga_chichao_lidardish,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_chichao/lidar_normal.png
aEP_fga_shuangshen_pointer,turret,,1,normal,graphics/shaders/normal/weapons/aEP_e_s_300k/tr_normal.png
aEP_ftr_ut_shuangshen3_main_cover,turret,,1,normal,graphics/shaders/normal/ships/aEP_fga_shuangshen2_normal.png
aEP_ftr_ut_shuangshen3_empennage_l,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_shuangshen3/empennage_l_normal.png
aEP_ftr_ut_shuangshen3_empennage_r,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_shuangshen3/empennage_r_normal.png
aEP_ftr_ut_shuangshen3_wing_l,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_shuangshen3/wing_l_normal.png
aEP_ftr_ut_shuangshen3_wing_r,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_shuangshen3/wing_r_normal.png
aEP_fga_wanliu_arm_l,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_wanliu/arm_l_normal.png
aEP_fga_wanliu_arm_r,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_wanliu/arm_r_normal.png
aEP_fga_wanliu_cover,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_wanliu/cover_normal.png
aEP_fga_xiliu_main,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/main00_normal.png
aEP_fga_xiliu_main2,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/main_second00_normal.png
aEP_fga_xiliu_mk2_missile,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/mk2_tr_normal.png
aEP_fga_xiliu_mk2_missile,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/mk2_br_normal.png
aEP_fga_xiliu_mk2_missile,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/mk2_tr_normal.png
aEP_fga_xiliu_mk2_missile,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/mk2_br_normal.png
aEP_fga_xiliu_rotator,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_xiliu/rotator_normal.png
aEP_fga_yonglang_main,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/br_normal.png
aEP_fga_yonglang_main_br,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/br_normal.png
aEP_fga_yonglang_main_cover_l,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/main_l_normal.png
aEP_fga_yonglang_main_cover_r,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/main_r_normal.png
aEP_fga_yonglang_scaffold,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fga_yonglang/br2_normal.png
aEP_ftr_ftr_helicop_fan,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_helicop/fan_normal.png
aEP_ftr_icp_gunship_beam,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_gunship_drone/cannon_normal.png
aEP_ftr_icp_gunship_gun,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_gunship_drone/gun2_normal.png
aEP_ftr_sup_guardian_cover_l,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_guardian_drone/l_normal.png
aEP_ftr_sup_guardian_cover_r,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_guardian_drone/r_normal.png
aEP_ftr_sup_shield_gun,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_shield/tr_normal.png
aEP_ftr_sup_shield_gun,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_shield/tr_br_normal.png
aEP_ftr_sup_shield_gun,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_shield/hp_normal.png
aEP_ftr_sup_shield_gun,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_shield/hp_br_normal.png
aEP_ftr_sup_shield_hatch,turret,,1,normal,graphics/shaders/normal/weapons/aEP_defense_drone_hatch/aEP_defense_drone_hatch00_normal.png
aEP_ftr_sup_tank_main,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_tank/tr_normal.png
aEP_ftr_sup_tank_main,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_tank/trbr_normal.png
aEP_ftr_sup_tank_main,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_tank/tr_normal.png
aEP_ftr_sup_tank_main,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_tank/trbr_normal.png
aEP_ftr_ut_maodian_ads,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_maodian/pd_normal.png
aEP_ftr_ut_maodian_ads,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_maodian/pd_br_normal.png
aEP_ftr_ut_repair_beam,turret,,1,normal,graphics/shaders/normal/weapons/aEP_repairing_drone/aEP_repairing_drone00_normal.png
aEP_ftr_ut_supply_fan,turret,,1,normal,graphics/shaders/normal/weapons/aEP_fighters/aEP_supply/fan_normal.png
aEP_b_l_railwaygun,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_railway/tr_normal.png
aEP_b_l_railwaygun,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_railway/tr_br_normal.png
aEP_b_l_railwaygun,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_railway/hp_normal.png
aEP_b_l_railwaygun,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_railway/hp_br_normal.png
aEP_b_l_railwaygun2,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_railway/tr_normal.png
aEP_b_l_railwaygun2,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_railway/tr_br_normal.png
aEP_b_l_railwaygun2,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_railway/hp_normal.png
aEP_b_l_railwaygun2,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_railway/hp_br_normal.png
aEP_b_l_aa40,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_aa40/tr_normal.png
aEP_b_l_aa40,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_aa40/tr_br_normal.png
aEP_b_l_aa40,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_aa40/hp_normal.png
aEP_b_l_aa40,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_aa40/hp_br_normal.png
aEP_b_l_d100t,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_d100t/tr_normal.png
aEP_b_l_d100t,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_d100t/tr_br_normal.png
aEP_b_l_d100t,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_d100t/hp_normal.png
aEP_b_l_d100t,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_d100t/hp_br_normal.png
aEP_b_l_dg3,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_dg3/hp_normal.png
aEP_b_l_dg3,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_dg3/hp_br_normal.png
aEP_b_l_dg3,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_dg3/tr_normal.png
aEP_b_l_dg3,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_l_dg3/tr_br_normal.png
aEP_b_m_flak,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_flak/tr_normal.png
aEP_b_m_flak,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_flak/tr_br_normal.png
aEP_b_m_flak,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_flak/hp_normal.png
aEP_b_m_flak,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_flak/hp_br_normal.png
aEP_b_m_h88,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_h88/tr_normal.png
aEP_b_m_h88,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_h88/tr_br_normal.png
aEP_b_m_h88,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_h88/hp_normal.png
aEP_b_m_h88,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_h88/hp_br_normal.png
aEP_b_m_hv7,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_hv7/tr_normal.png
aEP_b_m_hv7,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_hv7/tr_br_normal.png
aEP_b_m_hv7,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_hv7/hp_normal.png
aEP_b_m_hv7,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_hv7/hp_br_normal.png
aEP_b_m_k125,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_k125/tr_normal.png
aEP_b_m_k125,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_k125/tr_br_normal.png
aEP_b_m_k125,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_k125/hp_normal.png
aEP_b_m_k125,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_k125/hp_br_normal.png
aEP_b_m_lighting,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_lighting/tr_normal.png
aEP_b_m_lighting,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_lighting/tr_br_normal.png
aEP_b_m_lighting,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_lighting/hp_normal.png
aEP_b_m_lighting,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_lighting/hp_br_normal.png
aEP_b_m_mb32,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_mb32/tr_normal.png
aEP_b_m_mb32,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_mb32/tr_br_normal.png
aEP_b_m_mb32,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_mb32/hp_normal.png
aEP_b_m_mb32,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_mb32/hp_br_normal.png
aEP_b_m_rk107,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_rk107/tr_normal.png
aEP_b_m_rk107,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_m_rk107/hp_normal.png
aEP_b_s_630,turret,0,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/tr00_normal.png
aEP_b_s_630,turret,1,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/tr01_normal.png
aEP_b_s_630,turret,2,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/tr02_normal.png
aEP_b_s_630,turret,3,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/tr03_normal.png
aEP_b_s_630,hardpoint,0,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/hp00_normal.png
aEP_b_s_630,hardpoint,1,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/hp01_normal.png
aEP_b_s_630,hardpoint,2,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/hp02_normal.png
aEP_b_s_630,hardpoint,3,1,normal,graphics/shaders/normal/weapons/aEP_b_s_630/hp03_normal.png
aEP_b_s_h37,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_h37/tr_normal.png
aEP_b_s_h37,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_h37/tr_br_normal.png
aEP_b_s_h37,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_h37/hp_normal.png
aEP_b_s_h37,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_h37/hp_br_normal.png
aEP_b_s_pom,turret,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_pom/tr_normal.png
aEP_b_s_pom,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_pom/tr_br_normal.png
aEP_b_s_pom,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_pom/hp_normal.png
aEP_b_s_pom,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_b_s_pom/hp_br_normal.png
aEP_e_s_300k,turret,,1,normal,graphics/shaders/normal/weapons/aEP_e_s_300k/tr_normal.png
aEP_e_s_300k,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_e_s_300k/tr_normal.png
aEP_e_s_flamer,turret,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/flamer_tr_normal.png
aEP_e_s_flamer,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_FCL/flamer_hp_normal.png
aEP_m_l_blasthammer,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_blasthammer/tr_normal.png
aEP_m_l_blasthammer,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_blasthammer/hp_normal.png
aEP_m_l_harpoon,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_harpoon/tr_normal.png
aEP_m_l_harpoon,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_harpoon/hp_normal.png
aEP_m_m_blasthammer,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_blasthammer/m_tr_normal.png
aEP_m_m_blasthammer,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_blasthammer/m_hp_normal.png
aEP_m_m_breachdoor,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_breachdoor/tr_normal.png
aEP_m_m_breachdoor,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_breachdoor/hp_normal.png
aEP_m_m_expander,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_expander/tr_normal.png
aEP_m_m_expander,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_expander/hp_normal.png
aEP_m_m_fluxtube,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_fluxtube/tr_normal.png
aEP_m_m_fluxtube,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_fluxtube/hp_normal.png
aEP_m_m_magnetmine,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_phasemine/tr_normal.png
aEP_m_m_magnetmine,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_phasemine/hp_normal.png
aEP_m_m_phasemine,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_phasemine/tr_normal.png
aEP_m_m_phasemine,turretunder,,1,normal,graphics/shaders/normal/weapons/aEP_base_m_normal.png
aEP_m_m_phasemine,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_m_phasemine/hp_normal.png
aEP_m_s_breachdoor,turret,,1,normal,graphics/shaders/normal/weapons/aEP_missile_small_tr_normal.png
aEP_m_s_breachdoor,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_missile_small_hp_normal.png
aEP_m_s_cluster,turret,,1,normal,graphics/shaders/normal/weapons/aEP_missile_small_tr_normal.png
aEP_m_s_cluster,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_missile_small_hp_normal.png
aEP_m_s_era,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_s_era/tr_normal.png
aEP_m_s_era,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_s_era/hp_normal.png
aEP_m_s_era2,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_s_era/tr_normal.png
aEP_m_s_era2,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_s_era/hp_normal.png
aEP_m_s_expander,turret,,1,normal,graphics/shaders/normal/weapons/aEP_m_s_expander/tr_normal.png
aEP_m_s_expander,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_m_s_expander/hp_normal.png
aEP_m_s_fluxtube,turret,,1,normal,graphics/shaders/normal/weapons/aEP_missile_small_tr2_normal.png
aEP_m_s_fluxtube,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_missile_small_hp2_normal.png
aEP_m_s_harpoon,turret,,1,normal,graphics/shaders/normal/weapons/aEP_missile_small_tr2_normal.png
aEP_m_s_harpoon,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_missile_small_hp2_normal.png
aEP_m_s_magnetmine,turret,,1,normal,graphics/shaders/normal/weapons/aEP_missile_small_tr_normal.png
aEP_m_s_magnetmine,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_missile_small_hp_normal.png
aEP_type28_cannon,turret,,1,normal,graphics/shaders/normal/weapons/aEP_type28_cannon/hp_normal.png
aEP_type28_cannon,turretbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_type28_cannon/hpbr_normal.png
aEP_type28_cannon,hardpoint,,1,normal,graphics/shaders/normal/weapons/aEP_type28_cannon/hp_normal.png
aEP_type28_cannon,hardpointbarrel,,1,normal,graphics/shaders/normal/weapons/aEP_type28_cannon/hpbr_normal.png
aEP_cap_nuanchi_missile_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_cap_nuanchi/missile_normal.png
aEP_cap_nuanchi_missile_shot2,missile,,1,normal,graphics/shaders/normal/weapons/aEP_cap_nuanchi/missile_normal.png
aEP_cap_sta_main_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/shot_normal.png
aEP_cru_pingding_main_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/proj_normal.png
aEP_cru_pingding_torpedo_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_cru_pingding/torpedo_normal.png
aEP_cru_requan_missile_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_cap_nuanchi/rq_shot_normal.png
aEP_des_lianliu_grenade_thrower_shot,missile,,1,normal,graphics/shaders/normal/weapons/aEP_m_l_harpoon/bomblet_normal.png
