id,type,frame,magnitude,map,path
aEP_ftr_ftr_hvfighter,ship,,1,normal,graphics/shaders/normal/fighters/ftr_hvfighter_normal.png
aEP_ftr_icp_gunship,ship,,1,normal,graphics/shaders/normal/fighters/icp_gunship_normal.png
aEP_ftr_sup_guardian,ship,,1,normal,graphics/shaders/normal/fighters/sup_guardian_normal.png
aEP_ftr_sup_shield,ship,,1,normal,graphics/shaders/normal/fighters/sup_shield_normal.png
aEP_ftr_sup_supply,ship,,1,normal,graphics/shaders/normal/fighters/sup_supply_normal.png
aEP_ftr_sup_tank,ship,,1,normal,graphics/shaders/normal/fighters/sup_tank_normal.png
aEP_ftr_ut_decompose,ship,,1,normal,graphics/shaders/normal/fighters/ut_decompose_normal.png
aEP_ut_decoy,ship,,1,normal,graphics/shaders/normal/fighters/ut_decoy_normal.png
aEP_ftr_ut_maodian,ship,,1,normal,graphics/shaders/normal/fighters/ut_maodian00_normal.png
aEP_ftr_ut_repair,ship,,1,normal,graphics/shaders/normal/fighters/ut_repair_normal.png
aEP_ftr_ut_shendu,ship,,1,normal,graphics/shaders/normal/fighters/ut_shendu_normal.png
aEP_ftr_ut_shuishi,ship,,1,normal,graphics/shaders/normal/fighters/ut_shuishi_normal.png
aEP_ftr_ut_shuangshen3,ship,,1,normal,graphics/shaders/normal/fighters/ut_shuangshen3_normal.png
aEP_sta_base1,ship,,1,normal,graphics/shaders/normal/stations/base_normal.png
aEP_sta_base2,ship,,1,normal,graphics/shaders/normal/stations/base_normal.png
aEP_sta_base3,ship,,1,normal,graphics/shaders/normal/stations/base_normal.png
aEP_sta_base4,ship,,1,normal,graphics/shaders/normal/stations/base_normal.png
aEP_sta_tier1_armor,ship,,1,normal,graphics/shaders/normal/stations/tier1_armor_normal.png
aEP_sta_tier1_battery,ship,,1,normal,graphics/shaders/normal/stations/tier1_battery_normal.png
aEP_sta_tier1_hanger1,ship,,1,normal,graphics/shaders/normal/stations/tier1_hanger1_normal.png
aEP_sta_tier1_hanger2,ship,,1,normal,graphics/shaders/normal/stations/tier1_hanger2_normal.png
aEP_sta_tier2_armor,ship,,1,normal,graphics/shaders/normal/stations/tier2_armor_normal.png
aEP_sta_tier2_hull1,ship,,1,normal,graphics/shaders/normal/stations/tier2_hull1_normal.png
aEP_sta_tier2_structure,ship,,1,normal,graphics/shaders/normal/stations/tier2_structure_normal.png
aEP_CruiseMissile,ship,,1,normal,graphics/shaders/normal/weapons/aEP_CM_weapon/aEP_CM01_normal.png
aEP_CruiseMissile2,ship,,1,normal,graphics/shaders/normal/weapons/aEP_CM_weapon/aEP_CM02_normal.png
aEP_ut_sta_main_rail_l,ship,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/rail_l_normal.png
aEP_ut_sta_main_rail_r,ship,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/rail_r_normal.png
aEP_ut_sta_main_side_l,ship,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/side_exhaust_l_normal.png
aEP_ut_sta_main_side_r,ship,,1,normal,graphics/shaders/normal/weapons/aEP_cap_sta/side_exhaust_r_normal.png
