id,type,frame,magnitude,map,path
aEP_des_taodong,ship,,,material,graphics/shaders/material/ships/aEP_des_taodong_material.png
aEP_des_yangji,ship,,,material,graphics/shaders/material/ships/aEP_des_yangji_material.png
aEP_des_yangji_mk2,ship,,,material,graphics/shaders/material/ships/aEP_des_yangji_mk2_material.png
aEP_des_yonglang_mk2_l,ship,,,material,graphics/shaders/material/ships/aEP_des_yonglang_mk2_l_material.png
aEP_des_yonglang_mk2_m,ship,,,material,graphics/shaders/material/ships/aEP_des_yonglang_mk2_m01_material.png
aEP_des_yonglang_mk2_r,ship,,,material,graphics/shaders/material/ships/aEP_des_yonglang_mk2_r_material.png
aEP_des_yonglang_mk2,ship,,,material,graphics/shaders/material/ships/aEP_des_yonglang_mk2_material.png
aEP_des_youjiyan,ship,,,material,graphics/shaders/material/ships/aEP_des_youjiyan_material.png
aEP_des_youjiyan_mk2,ship,,,material,graphics/shaders/material/ships/aEP_des_youjiyan_mk2_material.png
aEP_fga_chichao,ship,,,material,graphics/shaders/material/ships/aEP_fga_chichao_material.png
aEP_fga_raoliu,ship,,,material,graphics/shaders/material/ships/aEP_fga_raoliu_material.png
aEP_fga_wanliu,ship,,,material,graphics/shaders/material/ships/aEP_fga_wanliu_material.png
aEP_fga_xiliu,ship,,,material,graphics/shaders/material/ships/aEP_fga_xiliu_material.png
aEP_fga_xiliu_mk2,ship,,,material,graphics/shaders/material/ships/aEP_fga_xiliu_mk2_material.png
aEP_fga_yonglang,ship,,,material,graphics/shaders/material/ships/aEP_fga_yonglang_material.png
aEP_fga_yonglang,ship,,,material,graphics/shaders/material/ships/aEP_fga_yonglang_material.png
aEP_fga_shuangshen,ship,,,material,graphics/shaders/material/ships/aEP_fga_shuangshen_material.png
aEP_fga_shuangshen2,ship,,,material,graphics/shaders/material/ships/aEP_fga_shuangshen2_material.png
aEP_typeA28,ship,,,material,graphics/shaders/material/ships/aEP_typeA28_material.png
aEP_typeR28,ship,,,material,graphics/shaders/material/ships/aEP_typeB28_material.png
aEP_typeL28,ship,,,material,graphics/shaders/material/ships/aEP_typeL28_material.png
aEP_typeR28,ship,,,material,graphics/shaders/material/ships/aEP_typeR28_material.png
aEP_ftr_bom_attacker,ship,,1,material,graphics/shaders/material/fighters/bom_attacker_material.png
aEP_ftr_bom_lancer,ship,,1,material,graphics/shaders/material/fighters/bom_lancer_material.png
aEP_ftr_bom_nuke,ship,,1,material,graphics/shaders/material/fighters/bom_nuke_material.png
aEP_ftr_ftr_helicop,ship,,1,material,graphics/shaders/material/fighters/ftr_helicop_material.png
aEP_ftr_ftr_hvfighter,ship,,1,material,graphics/shaders/material/fighters/ftr_hvfighter_material.png
aEP_ftr_icp_gunship,ship,,1,material,graphics/shaders/material/fighters/icp_gunship_material.png
aEP_ftr_sup_guardian,ship,,1,material,graphics/shaders/material/fighters/sup_guardian_material.png
aEP_ftr_sup_shield,ship,,1,material,graphics/shaders/material/fighters/sup_shield_material.png
aEP_ftr_sup_supply,ship,,1,material,graphics/shaders/material/fighters/sup_supply_material.png
aEP_ftr_sup_tank,ship,,1,material,graphics/shaders/material/fighters/sup_tank_material.png
aEP_ftr_ut_decompose,ship,,1,material,graphics/shaders/material/fighters/ut_decompose_material.png
aEP_ftr_ut_decoy,ship,,1,material,graphics/shaders/material/fighters/ut_decoy_material.png
aEP_ftr_ut_maodian,ship,,1,material,graphics/shaders/material/fighters/ut_maodian00_material.png
aEP_ftr_ut_repair,ship,,1,material,graphics/shaders/material/fighters/ut_repair_material.png
aEP_ftr_ut_shendu,ship,,1,material,graphics/shaders/material/fighters/ut_shendu_material.png
aEP_ftr_ut_shuishi,ship,,1,material,graphics/shaders/material/fighters/ut_shuishi_material.png
aEP_ftr_ut_shuangshen3,ship,,,material,graphics/shaders/material/fighters/ut_shuangshen3_material.png
aEP_sta_base1,ship,,1,material,graphics/shaders/material/stations/base_material.png
aEP_sta_base2,ship,,1,material,graphics/shaders/material/stations/base_material.png
aEP_sta_base3,ship,,1,material,graphics/shaders/material/stations/base_material.png
aEP_sta_base4,ship,,1,material,graphics/shaders/material/stations/base_material.png
aEP_sta_tier1_armor,ship,,1,material,graphics/shaders/material/stations/tier1_armor_material.png
aEP_sta_tier1_battery,ship,,1,material,graphics/shaders/material/stations/tier1_battery_material.png
aEP_sta_tier1_hanger1,ship,,1,material,graphics/shaders/material/stations/tier1_hanger1_material.png
aEP_sta_tier1_hanger2,ship,,1,material,graphics/shaders/material/stations/tier1_hanger2_material.png
aEP_sta_tier2_armor,ship,,1,material,graphics/shaders/material/stations/tier2_armor_material.png
aEP_sta_tier2_hull1,ship,,1,material,graphics/shaders/material/stations/tier2_hull1_material.png
aEP_sta_tier2_structure,ship,,1,material,graphics/shaders/material/stations/tier2_structure_material.png
,,,,,
,,,,,
,,,,,
